describe,label,image
"The image features a close-up view of a leaf with brown spots, possibly a plant or a piece of broccoli. The leaf is large and occupies most of the frame, with the spots being the main focus of the image. The leaf appears to be in a greenish-yellow color, and the brown spots are spread across its surface, giving it a unique and interesting appearance.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (481).JPG
"The image features a close-up view of a leaf with a large brown spot on it. The spot is located towards the center of the leaf, and it appears to be a blemish or damage to the plant. The leaf is green and appears to be a part of a larger plant, possibly a corn plant. The focus of the image is on the brown spot, drawing attention to the imperfection in the leaf.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (955).JPG
"The image features a close-up view of a green leaf with a lot of spots on it. The leaf appears to be a piece of a plant, possibly a leafy vegetable, and it is surrounded by a few other leaves. The spots on the green leaf are quite noticeable, and they are scattered all over the surface of the leaf. The leafy vegetable appears to be in a close-up shot, emphasizing the details of the spots and the surrounding leaves.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (1138).JPG
"The image features a close-up view of a leaf with a hole in it. The leaf is green and appears to be slightly damaged. The hole is located towards the center of the leaf, and it appears to be a small, irregularly shaped depression. The leaf is positioned in the foreground, with the rest of the image being black, creating a striking contrast between the leaf and the background.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (239).JPG
"The image features a close-up view of a leaf with a long, thin, and slightly curved stem. The leaf is green and has some brown spots, giving it a slightly worn appearance. The stem appears to be the main focus of the image, with the leaf surrounding it. The leaf is positioned in the center of the frame, and the overall composition creates a sense of depth and dimension.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (894).JPG
"The image features a close-up view of a green leaf with a brown spot on it. The brown spot is located towards the center of the leaf, and it appears to be a part of the leaf's natural texture. The leaf is positioned in the center of the frame, and its color contrasts with the surrounding green background.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (675).JPG
"The image features a leaf with a green stem, which appears to be a part of a plant. The leaf is large and has a few brown spots on it, giving it an aged appearance. The leaf is positioned in the center of the image, with the stem extending from the left side. The plant is likely a part of a larger plant or tree, and the leaf is one of its many components.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (1073).JPG
"The image features a close-up view of a green leaf with a lot of red spots on it. The leaf is large and occupies the majority of the frame. The red spots are scattered all over the leaf, creating a visually striking contrast against the green background. The leaf appears to be a part of a plant, possibly a leafy green vegetable, such as lettuce or spinach.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (375).JPG
"The image features a close-up of a leaf with a green stem, possibly a stem of a plant or a leaf of a tree. The leaf has a few spots on it, giving it a slightly dirty appearance. The leaf is prominently displayed in the foreground, occupying a significant portion of the image. The focus of the image is on the leaf and its stem, providing a detailed view of the plant's structure.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (1069).JPG
"The image features a close-up view of a leaf with a green stem. The leaf is covered in small black spots, giving it a slightly dirty appearance. The leaf is positioned in the center of the image, and its stem extends from the bottom left corner to the top right corner. The overall scene is a detailed view of the leaf and its stem, highlighting the unique characteristics of the plant.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (907).JPG
"The image features a close-up view of a green leaf with a brown spot on it. The leaf appears to be in a deteriorating state, possibly due to aging or exposure to the elements. The brown spot on the leaf is a prominent feature, drawing attention to the leaf's condition. The leaf is situated in the center of the image, with the rest of the scene being dark, possibly indicating a nighttime setting or a low-light environment.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (241).JPG
"The image features a close-up view of a leaf with a lot of brown spots on it. The leaf appears to be old and possibly damaged. The leaf is large and occupies most of the frame, with the brown spots spread across its surface. The overall appearance of the leaf suggests that it has been affected by some form of damage or decay.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (699).JPG
"The image features a close-up view of a leaf with a yellowish-green color, possibly due to a disease or fungus. The leaf is partially covered in spots, giving it a unique and interesting appearance. The leaf is part of a plant, which is surrounded by other plants in the background. The focus of the image is on the leaf and its intriguing coloration, making it the main subject of the photo.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (47).jpg
"The image features a close-up view of a leaf with a lot of dirt and spots on it. The leaf is green and appears to be a part of a plant. The dirt and spots are scattered all over the leaf, giving it a dirty and worn appearance. The leaf is positioned in the center of the image, and its details are clearly visible.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (502).JPG
"The image features a close-up view of a leaf with a lot of spots on it. The leaf appears to be green and has a slightly rusty appearance. The spots are scattered throughout the leaf, creating a unique pattern. The leaf is positioned in the center of the image, with the surrounding area being black.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (1144).JPG
"The image features a close-up view of a large green leaf with a long stem. The leaf is covered in small holes, giving it a unique and interesting appearance. The leaf is positioned in the center of the image, with the stem extending from the left side towards the right. The close-up perspective allows for a detailed examination of the leaf's texture and the holes that are scattered across its surface.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (438).JPG
"The image features a close-up view of a leaf with a green background. The leaf is covered in small, yellow dots, which are likely the result of a fungal infection. The dots are scattered all over the leaf, creating a pattern that stands out against the green background. The leaf appears to be in a healthy state, despite the presence of the dots.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (17).jpg
"The image features a close-up of a leaf with a green stem, showcasing its texture and details. The leaf appears to be a plant leaf, possibly a banana leaf, with a few spots and bumps on its surface. The leaf is placed in the center of the image, occupying a significant portion of the frame.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (1151).JPG
"The image features a close-up view of a leaf with a green stem, which appears to be a part of a plant. The leaf is covered in spots, giving it a slightly dirty appearance. The leaf is positioned in the center of the image, with the stem extending from the left side. The focus of the image is on the leaf and its stem, highlighting the intricate details of the plant.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (1190).JPG
"The image features a large, green, mossy rock with a rusty appearance. The rock is covered in rust and moss, giving it a unique and aged appearance. The rock's surface is dotted with numerous small holes, adding to its intricate texture. The rock appears to be a part of a larger formation, possibly a mountain or a cliff. The scene is set against a black background, emphasizing the rock's striking features.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (1126).JPG
"The image features a close-up view of a leaf with a lot of brown spots on it. The leaf appears to be a plant's leaf, possibly a banana leaf, and it is covered in numerous brown spots. The spots are spread across the leaf, with some appearing larger and more prominent than others. The leaf is the main focus of the image, and it is the only object visible in the frame.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (1304).jpg
"The image is a black and white photo of a large, curved tree branch. The branch is covered in moss and appears to be a close-up of the tree's trunk. The photo captures the intricate details of the tree's structure and the growth of moss on its surface. The black and white nature of the image adds a sense of timelessness and emphasizes the natural beauty of the tree branch.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (359).JPG
"The image features a close-up of a leaf with a lot of spots on it. The leaf appears to be green and is placed on a dark background. The spots are scattered all over the leaf, with some appearing larger and more prominent than others. The leaf's texture and color make it an interesting and unique subject for the image.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (220).JPG
"The image features a close-up view of a leaf with a green stem, showcasing its texture and details. The leaf is covered in red spots, which appear to be rust or some other form of pest damage. The leaf is large and occupies a significant portion of the image. The close-up perspective allows the viewer to appreciate the intricate patterns and textures of the leaf, as well as the rust or pest damage that has affected it.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (994).JPG
"The image features a close-up view of a large green leaf with brown spots, possibly a leaf from a plant or a piece of broccoli. The leaf is covered in brown spots, giving it a unique and interesting appearance. The leaf is situated in the center of the image, occupying a significant portion of the frame.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (189).JPG
"The image features a close-up view of a green leaf with a few brown spots on it. The leaf appears to be a part of a larger plant, possibly a tree. The leaf is positioned in the center of the image, and the brown spots are scattered across its surface, adding texture and character to the scene.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (346).JPG
"The image features a close-up view of a leaf with a lot of spots on it. The leaf is green and has a brownish tint, giving it a rusty appearance. The spots are scattered all over the leaf, with some appearing larger and more prominent than others. The leaf is positioned in the center of the image, capturing the viewer's attention with its unique and intricate pattern.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (647).JPG
"The image features a close-up view of a leaf with a lot of holes in it. The leaf appears to be green and is covered in small holes, giving it a somewhat damaged appearance. The holes are scattered across the leaf, with some being larger and more prominent than others. The leaf is positioned in the center of the image, drawing attention to its unique texture and holes.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (831).JPG
"The image features a close-up view of a leaf with a green stem, showcasing its texture and details. The leaf is large and occupies most of the image, with a few small spots visible on its surface. The leaf appears to be a part of a plant, possibly a tree, and is positioned in the center of the frame. The image provides a detailed look at the leaf, highlighting its intricate structure and natural beauty.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (149).JPG
"The image features a close-up view of a leaf with a lot of small holes on it. These holes are scattered all over the leaf, creating a pattern that resembles a spider web. The leaf appears to be green and has a slightly rough texture. The spider web pattern on the leaf adds an interesting visual element to the scene.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (672).JPG
"The image features a close-up view of a leaf with a lot of small holes and spots on it. The leaf appears to be green and is covered in a variety of dots and holes, giving it a somewhat dirty appearance. The leaf is positioned in the center of the image, and the focus is on its intricate pattern of holes and spots.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (35).jpg
"The image features a close-up view of a green leaf with numerous rust spots on it. The rust spots are scattered across the surface of the leaf, creating a visually interesting pattern. The leaf appears to be a part of a larger plant, possibly a tree, and the rust spots give it a unique and textured appearance.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (491).JPG
"The image features a close-up of a leaf with a lot of dirt and spots on it. The leaf appears to be green, and the dirt and spots are scattered all over its surface. The leaf appears to be a part of a plant, possibly a leafy vegetable, and the dirt and spots give it a natural and organic appearance.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (885).JPG
"The image features a close-up view of a leaf with a green and brown color scheme. The leaf appears to be covered in a white substance, possibly mold or mildew. The leaf is situated in the center of the image, with the background being dark. The close-up perspective of the leaf allows for a detailed examination of its texture and appearance.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (1252).JPG
"The image features a close-up view of a leaf with a green and brown color scheme. The leaf is covered in red spots, which give it a unique and interesting appearance. The leaf is positioned in the center of the image, and its texture and coloration make it stand out against the black background.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (1199).JPG
"The image features a close-up view of a leaf with a lot of spots on it. The leaf appears to be green and is the main focus of the scene. The spots are scattered all over the leaf, giving it a unique and interesting appearance. The leaf is positioned in the center of the image, with the spots surrounding it, creating a visually striking scene.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (256).JPG
"The image features a close-up view of a leaf with a lot of spots on it. The leaf appears to be green and has a rough texture. The spots are scattered all over the leaf, with some being larger and more prominent, while others are smaller and less noticeable. The leaf is placed in a dark background, which highlights its texture and spots.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (1235).JPG
"The image features a close-up view of a leaf with a lot of brown spots on it. The leaf appears to be a green color, and the brown spots are scattered all over its surface. The leaf is large and occupies a significant portion of the image. The close-up view highlights the intricate details of the leaf and its spots, making it an interesting and detailed photograph.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (967).JPG
"The image features a large green leaf with brown spots, possibly a leaf from a plant or a tree. The leaf is prominently displayed in the foreground, occupying a significant portion of the image. The leaf appears to be a close-up of the plant, showcasing its unique texture and coloration. The leaf's brown spots add an interesting visual element to the scene.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (1087).JPG
"The image features a close-up of a leaf with a green stem, possibly a plant or a piece of broccoli. The leaf has a brown spot on it, which appears to be a part of the plant's natural growth. The leaf is situated in a dark background, which contrasts with the green color of the leaf and the brown spot. The overall scene gives an impression of a natural, organic setting.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (693).JPG
"The image features a close-up view of a leaf with a green stem. The leaf is covered in spots, giving it a rusty appearance. The leaf is large and occupies a significant portion of the image. The spots on the leaf are scattered throughout its surface, creating a unique and interesting pattern.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (1007).JPG
"The image features a close-up view of a leaf with a green stem, showcasing its intricate texture and details. The leaf is covered in numerous small red spots, which are likely the result of insect bites or other natural occurrences. The leaf appears to be in a dried state, giving it a slightly aged appearance. The close-up perspective allows the viewer to appreciate the leaf's unique features and texture, making it an interesting and detailed image.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (530).JPG
"The image features a close-up view of a leaf with a lot of holes in it. The leaf appears to be green and has a few brown spots, giving it a somewhat aged appearance. The holes are scattered throughout the leaf, with some located closer to the center and others near the edges. The leaf is positioned in the middle of the image, drawing attention to its unique texture and appearance.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (294).JPG
"The image features a close-up view of a leaf with a lot of spots on it. The leaf appears to be green, and the spots are scattered all over its surface. The leaf is large and occupies most of the image, giving the viewer a detailed look at its texture and appearance. The close-up perspective highlights the intricate details of the leaf, making it an interesting and captivating image.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (797).JPG
"The image features a close-up view of a leaf with a lot of spots on it. The spots are scattered all over the leaf, covering its surface. The leaf appears to be green in color, and the spots are of various sizes and shapes, creating a unique pattern on the leaf. The close-up perspective allows for a detailed examination of the leaf's texture and the intricate arrangement of the spots.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (738).JPG
"The image features a leaf with a lot of spots and bumps on it, possibly indicating an infestation or damage. The leaf is large and appears to be green, with the spots and bumps covering a significant portion of its surface. The leaf is positioned in the center of the image, drawing attention to its unique appearance.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (1177).JPG
"The image features a close-up view of a leaf with a lot of spots on it. The leaf appears to be green and is covered in numerous small red spots. The spots are scattered all over the leaf, creating a visually interesting pattern. The leaf is positioned in the center of the image, and the focus is on its intricate details.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (916).JPG
"The image features a close-up view of a green leaf with a lot of spots on it. The leaf appears to be a bit dirty and has a few small holes. The leaf is positioned in the center of the image, and the focus is on its texture and details. The leaf's green color and the presence of spots create a unique and interesting visual effect.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (1003).JPG
"The image features a close-up view of a leaf with a green hue. The leaf is covered in red spots, giving it a unique and interesting appearance. The red spots are scattered across the leaf, with some being larger and more prominent than others. The leaf appears to be a part of a larger plant, and its texture and color make it stand out against the background.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (1242).JPG
"The image features a close-up view of a green leaf with a brown spot on it. The leaf is lying on a black background, which contrasts with the green and brown colors of the leaf. The leaf appears to be slightly curled, giving it a unique shape. The focus of the image is on the intricate details of the leaf, highlighting its natural texture and color variations.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (380).JPG
"The image features a close-up view of a green, mossy, and rusty metal surface. The surface appears to be a piece of metal, possibly a metal pipe or a metal plate, with a combination of green and rusty colors. The green color is visible in the background, while the rusty areas are more prominent on the surface. The overall scene gives off a sense of age and weathering, possibly due to exposure to the elements or long-term use.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (764).JPG
"The image features a close-up view of a leaf with a green background. The leaf is covered in red spots, giving it a unique and interesting appearance. The leaf is positioned in the center of the image, and its texture and color create a visually striking scene.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (309).JPG
"The image features a close-up view of a leaf with a lot of spots on it. The leaf is green and appears to be a part of a plant. The spots are scattered all over the leaf, making it a unique and interesting sight. The leaf is positioned in the center of the image, drawing attention to its intricate details.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (970).JPG
"The image features a close-up of a green leaf with a brown spot, possibly a flower or a piece of a leaf. The leaf is placed on a dark background, which emphasizes its color and texture. The leaf appears to be a part of a larger plant, and its unique appearance makes it stand out in the scene.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (243).JPG
"The image features a close-up view of a leaf with a green stem, possibly a corn leaf. The leaf is covered in spots, giving it a slightly dirty appearance. The leaf is positioned in the center of the image, and the focus is on the leaf and its stem.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (339).JPG
"The image features a close-up view of a leaf, possibly a green plant or a leafy vegetable, with a lot of spots on it. The leaf is large and occupies most of the frame, giving the impression of a close-up shot. The spots on the leaf are quite prominent, making the leaf stand out as the main subject of the image.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (378).JPG
"The image features a close-up view of a leaf with a green stem. The leaf is covered in small brown spots, giving it a slightly worn appearance. The leaf is positioned in the center of the image, and the spots are scattered all over its surface, creating a unique and interesting pattern.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (1189).JPG
"The image features a close-up view of a leaf with a lot of spots on it. The leaf appears to be green and has a slightly brownish tint. The spots are scattered all over the leaf, with some being larger and more prominent than others. The leaf is positioned in the center of the image, capturing the viewer's attention.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (303).JPG
"The image features a close-up view of a leaf, possibly a plant or a leafy vegetable, with a lot of red spots on it. The leaf appears to be green and has a slightly rough texture. The red spots are scattered all over the leaf, giving it a unique and interesting appearance. The leaf is positioned in the center of the image, drawing attention to its distinctive features.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (425).JPG
"The image features a close-up view of a leaf with a lot of spots on it. The leaf appears to be a green color, and the spots are scattered all over its surface. The leaf is large and occupies a significant portion of the image. The spots on the leaf are of various sizes and shapes, creating a unique and interesting pattern.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (1044).JPG
"The image features a close-up view of a leaf, likely a corn leaf, with a lot of spots on it. The leaf appears to be green and is positioned in the middle of the frame. The spots on the leaf are quite prominent, covering a significant portion of the surface. The leaf's texture and color create an interesting visual effect, making it a captivating subject for the viewer.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (78).JPG
"The image features a close-up view of a leaf with a green stem. The leaf is covered in dirt, possibly from the ground or the surrounding environment. The leaf appears to be a large, green plant, possibly a part of a corn plant. The dirt on the leaf adds a natural element to the scene, highlighting the plant's growth and connection to the earth.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (87).JPG
"The image features a close-up view of a leaf with numerous small holes or bumps on it. The leaf appears to be green and is likely a plant leaf. The holes are scattered across the surface of the leaf, giving it a unique and textured appearance. The leaf is the main focus of the image, with no other objects or background visible.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (1163).JPG
"The image features a close-up view of a leaf with a green stem. The leaf is large and has a few brown spots on it, giving it a slightly aged appearance. The leaf is positioned in the center of the image, and it appears to be a close-up of the stem and the leaf's surface. The overall scene is a detailed view of the leaf and its stem, showcasing the natural beauty of the plant.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (169).JPG
"The image features a close-up view of a leaf with a yellowish-brown spot on it, possibly due to a fungal infection. The leaf is surrounded by greenery, with a few other leaves visible in the background. The yellowish-brown spot on the leaf stands out as the main focal point of the image.",1,../dataset/CornDataset/data/train/Common_Rust/Corn_Common_Rust (2).jpg
"The image features a close-up view of a leaf with a small brown spot on it. The spot is located towards the center of the leaf, and it appears to be a small hole or a blemish. The leaf is green and has a slightly yellowish tint, giving it a natural and vibrant appearance.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (1).jpg
"The image features a close-up view of a leaf with a brown spot on it. The leaf appears to be slightly damaged, possibly due to insects or other environmental factors. The leaf is green in color, and its texture is visible as it is a close-up shot. The leaf is placed on a surface, possibly a table, and it occupies a significant portion of the image.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (101).JPG
"The image features a close-up view of a leaf with a green stem, showcasing its texture and details. The leaf appears to be slightly damaged, possibly due to insects or other environmental factors. The leaf is positioned in the center of the frame, and the stem extends from the left side to the right side of the image. The overall appearance of the leaf suggests that it may be a plant or a part of a plant, possibly a tree or a bush.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (100).JPG
"The image features a close-up view of a leaf with a green stem, showcasing its texture and details. The leaf appears to be slightly damaged, possibly due to insects or other environmental factors. The leaf is wet, possibly from rain or dew, and there is a small amount of water on the surface. The close-up view highlights the intricate structure of the leaf and its stem, providing a detailed look at the plant's anatomy.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (10).jpg
"The image features a close-up view of a green leaf with a lot of brown spots on it. The leaf appears to be a part of a plant, possibly a corn plant, as it is described as a corn leaf. The brown spots on the leaf are quite noticeable, giving it a unique and interesting appearance.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (102).JPG
"The image features a close-up view of a leaf with a green stem. The leaf is covered in spots, giving it a slightly dirty appearance. The leaf is situated on a table, and a shadow can be seen on the table's surface, creating a contrast between the leaf and the background. The leaf appears to be a part of a larger plant, and its unique texture and color make it an interesting focal point in the scene.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (103).JPG
"The image features a close-up view of a leaf with a green stem, showcasing its texture and details. The leaf appears to be covered in a white substance, possibly mold or mildew, which gives it a somewhat unhealthy appearance. The leaf is positioned in the center of the image, with the stem extending from the left side towards the top. The overall scene captures the intricate structure of the leaf and its surrounding environment.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (104).JPG
"The image features two large, green, leafy plants with brown spots on them. The plants are placed on a table, and their leaves are spread out, covering a significant portion of the table's surface. The plants are positioned close to each other, creating a visually striking scene. The brown spots on the leaves add a unique touch to the overall appearance of the plants.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (106).JPG
"The image features a close-up view of a leaf with a green stem, possibly a banana leaf. The leaf is large and has a few brown spots, giving it a slightly worn appearance. The leaf is positioned in the center of the image, occupying a significant portion of the frame. The overall scene is a detailed view of the leaf, showcasing its texture and unique features.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (105).JPG
"The image features a close-up view of a leaf with a green stem. The leaf is large and has a slightly brownish color, possibly due to age or exposure to the elements. The stem is visible in the middle of the leaf, and it appears to be the main focus of the image. The leaf is positioned on a surface, possibly a table or countertop, and the overall scene is quite detailed and captivating.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (107).JPG
"The image features a close-up view of a leaf with a green stem. The leaf is covered in brown spots, giving it a rusty appearance. The leaf is positioned in the center of the image, and the stem is visible on the left side. The leaf appears to be a part of a plant, possibly a corn plant, given the presence of the green stem.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (109).JPG
"The image features a large, green leaf with a yellowish-brown spot on it. The leaf is placed on a grassy area, possibly a field or a garden. The spot on the leaf appears to be a type of fungus or mold, which has caused the leaf to develop a discolored patch. The leaf's size is quite large, covering a significant portion of the grassy area.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (11).jpg
"The image features a close-up view of a green leaf with numerous small holes, possibly caused by insects or other pests. The leaf appears to be a part of a plant, possibly a corn plant, given the presence of a corn stalk in the background. The leaf is surrounded by other leaves, creating a lush green environment. The close-up view of the leaf allows for a detailed examination of the holes and the plant's texture.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (110).JPG
"The image features a close-up view of a green leaf with brown spots, possibly a banana leaf. The leaf is large and occupies most of the frame, with its texture and details clearly visible. The brown spots are scattered across the leaf, adding to its natural appearance. The leaf appears to be in a somewhat worn or aged state, possibly due to exposure to the elements or other environmental factors.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (112).JPG
"The image features a large, leafy plant with a prominent green stem. The plant has a rough texture and is covered in a variety of spots and bumps, giving it a unique and interesting appearance. The stem is prominently visible, stretching across the entire image from left to right. The plant's texture and the presence of spots make it stand out as a fascinating and intriguing subject.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (113).jpg
"The image features a close-up view of a leaf with a green stem. The leaf is covered in brown spots, giving it a unique and interesting appearance. The leaf is positioned in the center of the image, with a large portion of the leaf visible. The close-up perspective allows for a detailed examination of the leaf's texture and the brown spots on its surface.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (114).jpg
"The image features a large green leaf with a long, thin stem running through the center. The leaf appears to be in a state of decay, possibly due to age or damage. The leaf is positioned horizontally across the image, with the stem running from the top left to the bottom right. The leaf's texture is rough, and its color is a mix of green and brown, giving it a weathered appearance.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (116).JPG
"The image features a close-up view of a leaf with a green stem, showcasing its vibrant color and texture. The leaf is large and occupies a significant portion of the image, making it the main focus. The leaf appears to be in a state of decay, with some brown spots and a slightly discolored appearance. The overall scene conveys a sense of natural beauty and the passage of time.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (118).JPG
"The image features a large, old, and weathered tree trunk with a greenish-yellow color. The trunk is covered in moss, giving it a unique and aged appearance. The tree trunk is surrounded by a forest, creating a serene and natural setting. The close-up view of the tree trunk highlights its texture and the intricate patterns created by the moss and weathering.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (117).JPG
"The image features a close-up view of a leaf with a green stem. The leaf appears to be infested with white spots, giving it a slightly diseased appearance. The leaf is large and occupies most of the frame, with the stem visible in the lower part of the image. The leaf's texture and color create an interesting visual contrast against the white spots, making it an intriguing subject for the viewer.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (119).JPG
"The image features a close-up view of a corn plant with a large green leaf. A person's hand is visible, holding the leaf up to the camera. The leaf is covered in brown spots, which appear to be a result of a disease or pest infestation. The hand is positioned on the left side of the leaf, providing a clear view of the affected area.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (12).jpg
"The image features a close-up view of a leaf, likely from a corn plant, with a few small holes in it. The leaf is green and appears to be slightly damaged. The holes are scattered throughout the leaf, with some located near the center and others closer to the edges. The leaf is positioned in the foreground, drawing attention to its unique appearance.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (120).JPG
"The image features a close-up view of a leaf with a green stem and a brown spot. The leaf appears to be a plant leaf with some brown spots, possibly indicating damage or aging. The leaf is placed on a surface, possibly a table, and it is the main focus of the image.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (121).JPG
"The image features a close-up view of a leaf with a green stem, showcasing its texture and details. The leaf is brown and has a few spots, giving it a slightly worn appearance. The leaf is positioned in the center of the image, with the stem extending from the bottom left corner. The overall scene captures the intricate structure and texture of the leaf, providing a detailed view of its natural beauty.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (123).JPG
"The image features a close-up view of a leaf with a green stem. The leaf is covered in small brown spots, giving it a unique and textured appearance. The leaf is positioned in the center of the image, and the brown spots are spread across its surface, creating a visually interesting pattern.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (122).JPG
